Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
TRX,2019-10-13,0.0157033637,0.015867733,0.0161325005,0.0156065401
TRX,2019-10-14,0.0161203071,0.0156804627,0.0163489771,0.01561197
TRX,2019-10-15,0.0166326631,0.0161203045,0.0167330288,0.0159800905
TRX,2019-10-16,0.0155921131,0.016707,0.0168235392,0.0153846
TRX,2019-10-17,0.0151794891,0.0156499466,0.0158386119,0.0145426659
TRX,2019-10-18,0.0152586691,0.0151796027,0.0154356355,0.0145118284
TRX,2019-10-19,0.0154016321,0.015258632,0.0155846931,0.0145785338
TRX,2019-10-20,0.0154561133,0.0153680291,0.015796539,0.0151408659
TRX,2019-10-21,0.0154835032,0.015456427,0.0155838237,0.01502963
TRX,2019-10-22,0.0155652958,0.0155157633,0.0157111259,0.0153084371
TRX,2019-10-23,0.0151329979,0.0155652463,0.0156700044,0.0151000843
TRX,2019-10-24,0.0141616791,0.015138804,0.0151840713,0.0136495302
TRX,2019-10-25,0.015213273,0.0141615474,0.0153858169,0.0141207315
TRX,2019-10-26,0.0172914041,0.0151697891,0.0177428461,0.0149788251
TRX,2019-10-27,0.0164161872,0.0172924407,0.0183501085,0.0157992066
TRX,2019-10-28,0.0193915272,0.0166490298,0.019896436,0.0161537791
TRX,2019-10-29,0.0207577264,0.0193910566,0.0222329054,0.0190381066
TRX,2019-10-30,0.0221765859,0.0207580511,0.0225994036,0.0199135264
TRX,2019-10-31,0.0200836318,0.0221775057,0.0229871672,0.0197791812
TRX,2019-11-01,0.0196028025,0.0200836775,0.0205333243,0.0190514175
TRX,2019-11-02,0.0196568024,0.0196037506,0.020079567,0.019220931
TRX,2019-11-03,0.0198013779,0.0196405349,0.0202089275,0.0195936693
TRX,2019-11-04,0.0196274845,0.0198015215,0.0200949877,0.0192901316
TRX,2019-11-05,0.0197068385,0.0196343495,0.0201742989,0.018466536
TRX,2019-11-06,0.0197931969,0.0198096956,0.0200440643,0.0193174379
TRX,2019-11-07,0.0201017151,0.0197926257,0.0207450489,0.0195814947
TRX,2019-11-08,0.0195677877,0.0201013236,0.0201856361,0.0189042684
TRX,2019-11-09,0.0187944985,0.0194978616,0.0197419146,0.01830806
TRX,2019-11-10,0.0189502411,0.0187950089,0.0191001608,0.0186736017
TRX,2019-11-11,0.0193990865,0.0189497763,0.0198343665,0.0188550648
TRX,2019-11-12,0.0191013834,0.0193976343,0.0194471835,0.0186251341
TRX,2019-11-13,0.0195783033,0.0191013834,0.0197769401,0.018928499
TRX,2019-11-14,0.0199609014,0.0195776448,0.0201860494,0.0192817271
TRX,2019-11-15,0.0193065222,0.0200878895,0.0202093177,0.0189289522
TRX,2019-11-16,0.0186367028,0.0193065222,0.0195490361,0.0182433793
TRX,2019-11-17,0.0186677397,0.0186363512,0.0187528519,0.0184659487
TRX,2019-11-18,0.0188156067,0.0186677397,0.0189744161,0.018262642
TRX,2019-11-19,0.0171893214,0.0187465913,0.0187545949,0.0166337558
TRX,2019-11-20,0.0169566304,0.0171893346,0.0172264493,0.0162820373
TRX,2019-11-21,0.0164941495,0.0169218369,0.0170904023,0.0163299229
TRX,2019-11-22,0.0153457176,0.0164937632,0.0166284241,0.0144476424
TRX,2019-11-23,0.0143524919,0.0153456681,0.0155872464,0.0132249562
TRX,2019-11-24,0.0149436718,0.0143380743,0.015019796,0.0139700913
TRX,2019-11-25,0.0141077389,0.0149448676,0.0151840821,0.0136855508
TRX,2019-11-26,0.0143954951,0.0137191678,0.0147546244,0.0130996307
TRX,2019-11-27,0.0153601507,0.0143959387,0.0154458751,0.014034473
TRX,2019-11-28,0.0160685129,0.0153610073,0.016421213,0.0143874716
TRX,2019-11-29,0.0157201425,0.0160680252,0.0162933193,0.0156784512
TRX,2019-11-30,0.0161134117,0.0157206642,0.0163591759,0.015629364
TRX,2019-12-01,0.0154951286,0.0161533503,0.0162075552,0.0152912739
TRX,2019-12-02,0.0159104203,0.0154952698,0.0161336807,0.0149947024
TRX,2019-12-03,0.0152937828,0.0158958215,0.0160545056,0.0150933757
TRX,2019-12-04,0.0152673302,0.0152423326,0.0155482475,0.0151259194
TRX,2019-12-05,0.0142851026,0.0152675671,0.0153179751,0.0140255497
TRX,2019-12-06,0.0145129134,0.0142865774,0.0147107887,0.0141700327
TRX,2019-12-07,0.0146653798,0.0145100785,0.0147981624,0.0143234679
TRX,2019-12-08,0.014578104,0.0146653652,0.014892439,0.0144766903
TRX,2019-12-09,0.0146631003,0.0145781488,0.0147412177,0.0143375349
TRX,2019-12-10,0.0143407784,0.0146635136,0.0147178333,0.0142038965
TRX,2019-12-11,0.01406327,0.0143406038,0.0144002112,0.0139363396
TRX,2019-12-12,0.0140559526,0.0140634645,0.0142776598,0.0139464968
TRX,2019-12-13,0.0137455993,0.0141527844,0.0142283048,0.0132587974
TRX,2019-12-14,0.0140338295,0.0137621033,0.0142468281,0.0136116244
TRX,2019-12-15,0.013894745,0.0140338345,0.0147808884,0.0137551513
TRX,2019-12-16,0.0139550126,0.0138947508,0.0141948757,0.0137071245
TRX,2019-12-17,0.0134133441,0.0139549805,0.0139687832,0.0130667789
TRX,2019-12-18,0.0123072827,0.0134136159,0.0134246523,0.0121801696
TRX,2019-12-19,0.0135080772,0.0123158538,0.013650359,0.0120503729
TRX,2019-12-20,0.0129754216,0.0133807426,0.0135027431,0.0126619515
TRX,2019-12-21,0.0133263341,0.0129752195,0.0134302333,0.0128037085
TRX,2019-12-22,0.0137360282,0.0133263766,0.0137886883,0.0131778533
TRX,2019-12-23,0.014533567,0.0137360115,0.0147984618,0.0137044452
TRX,2019-12-24,0.0134836857,0.0145410773,0.0149551834,0.0133701264
TRX,2019-12-25,0.0135345574,0.01348426,0.013629256,0.0131111495
TRX,2019-12-26,0.0132483304,0.0135343758,0.0136027723,0.0129459302
TRX,2019-12-27,0.0133841338,0.013248246,0.0138513479,0.0130165829
TRX,2019-12-28,0.0131883124,0.0133840561,0.0133858531,0.0129723366
TRX,2019-12-29,0.0135034038,0.013188465,0.0137203326,0.0131726783
TRX,2019-12-30,0.013758912,0.0135034542,0.0138449707,0.0133126785
TRX,2019-12-31,0.0132751242,0.013683933,0.0139255849,0.0131859794
TRX,2020-01-01,0.0132412771,0.0132752985,0.0134915989,0.0130740852
TRX,2020-01-02,0.0132074589,0.0132472051,0.0133712739,0.0131149194
TRX,2020-01-03,0.0128051284,0.0132072105,0.0132114297,0.0127645114
TRX,2020-01-04,0.0133873007,0.0128051284,0.0135251091,0.0126498191
TRX,2020-01-05,0.013397725,0.013387186,0.0134805021,0.013212382
TRX,2020-01-06,0.0135076607,0.0133888232,0.0138587717,0.013379035
TRX,2020-01-07,0.0144691106,0.013515306,0.0145657781,0.0134783516
TRX,2020-01-08,0.0142942081,0.0144695121,0.0148464357,0.0140768784
TRX,2020-01-09,0.0140724246,0.0142949224,0.0146825173,0.0137866234
TRX,2020-01-10,0.0138904128,0.0140086921,0.0141185038,0.0137269042
TRX,2020-01-11,0.014556553,0.0138906373,0.0148493234,0.0136327258
TRX,2020-01-12,0.014683256,0.0146955356,0.0150661182,0.0144583021
TRX,2020-01-13,0.0148831212,0.0146831206,0.0150770977,0.0144119502
TRX,2020-01-14,0.0146930091,0.0148841416,0.0150859021,0.0145322198
TRX,2020-01-15,0.0167657493,0.0146478853,0.017203774,0.0146387372
TRX,2020-01-16,0.0175834548,0.0167674738,0.0181923179,0.0160497211
TRX,2020-01-17,0.0169535574,0.0175829069,0.0176279612,0.0160538092
TRX,2020-01-18,0.0178868647,0.0169535291,0.0181089771,0.0169138471
TRX,2020-01-19,0.0179027187,0.0178885296,0.0181640541,0.0171954109
TRX,2020-01-20,0.0164768184,0.0179027139,0.0181259921,0.0159846567
TRX,2020-01-21,0.016570112,0.0164772563,0.0167508792,0.0160969705
TRX,2020-01-22,0.0171876731,0.0165702364,0.0173312959,0.0164975816
TRX,2020-01-23,0.0172034264,0.0171875856,0.0175085478,0.0170058342
TRX,2020-01-24,0.0162127764,0.0172034264,0.0174025643,0.0158729586
TRX,2020-01-25,0.0163550249,0.0162265816,0.0165941286,0.0156392855
TRX,2020-01-26,0.0161708157,0.016354944,0.0163863961,0.0159233008
TRX,2020-01-27,0.0167186035,0.0161712889,0.016832968,0.0160010029
TRX,2020-01-28,0.017015443,0.0167184915,0.0172606909,0.0166932396
TRX,2020-01-29,0.0185870057,0.0170234829,0.0189399752,0.0169958375
TRX,2020-01-30,0.0188418033,0.0185871326,0.019765609,0.0183466663
TRX,2020-01-31,0.0197125662,0.0188419409,0.0197780794,0.0177561418
TRX,2020-02-01,0.0188498491,0.0197267655,0.019764382,0.0181358163
TRX,2020-02-02,0.0189873965,0.0188498778,0.0190540897,0.0183806434
TRX,2020-02-03,0.0192087722,0.019063795,0.0198409211,0.0185026948
