date;close;tradecount
30/09/2019 00:00;0.03888000;24978
29/09/2019 00:00;0.03715000;17317
28/09/2019 00:00;0.03860000;17617
27/09/2019 00:00;0.03911000;19909
26/09/2019 00:00;0.03818000;30575
25/09/2019 00:00;0.03912000;30001
24/09/2019 00:00;0.03724000;56434
23/09/2019 00:00;0.04633000;31528
22/09/2019 00:00;0.04892000;36807
21/09/2019 00:00;0.05179000;26924
20/09/2019 00:00;0.05253000;25595
19/09/2019 00:00;0.05231000;42288
18/09/2019 00:00;0.05308000;45129
17/09/2019 00:00;0.04887000;27469
16/09/2019 00:00;0.04702000;11852
15/09/2019 00:00;0.04664000;8275
14/09/2019 00:00;0.04642000;13859
13/09/2019 00:00;0.04570000;8422
12/09/2019 00:00;0.04541000;12581
11/09/2019 00:00;0.04487000;15251
10/09/2019 00:00;0.04646000;16313
09/09/2019 00:00;0.04680000;14590
08/09/2019 00:00;0.04657000;15179
07/09/2019 00:00;0.04597000;12911
06/09/2019 00:00;0.04423000;15947
05/09/2019 00:00;0.04440000;11395
04/09/2019 00:00;0.04543000;12450
03/09/2019 00:00;0.04667000;19640
02/09/2019 00:00;0.04531000;13803
01/09/2019 00:00;0.04425000;6113
31/08/2019 00:00;0.04473000;7169
30/08/2019 00:00;0.04474000;9645
29/08/2019 00:00;0.04450000;16500
28/08/2019 00:00;0.04587000;16975
27/08/2019 00:00;0.04988000;8377
26/08/2019 00:00;0.04964000;15461
25/08/2019 00:00;0.04949000;23839
24/08/2019 00:00;0.05016000;17516
23/08/2019 00:00;0.04964000;15047
22/08/2019 00:00;0.04918000;20116
21/08/2019 00:00;0.04736000;9408
20/08/2019 00:00;0.04917000;9889
19/08/2019 00:00;0.05002000;9404
18/08/2019 00:00;0.05061000;11893
17/08/2019 00:00;0.04739000;10336
16/08/2019 00:00;0.04668000;14003
15/08/2019 00:00;0.04733000;9250
14/08/2019 00:00;0.04716000;20850
13/08/2019 00:00;0.05268000;15474
12/08/2019 00:00;0.05304000;10275
11/08/2019 00:00;0.05472000;20054
10/08/2019 00:00;0.05195000;23125
09/08/2019 00:00;0.04769000;15102
08/08/2019 00:00;0.05213000;15572
07/08/2019 00:00;0.05197000;16225
06/08/2019 00:00;0.05350000;17154
05/08/2019 00:00;0.05642000;16942
04/08/2019 00:00;0.05605000;12318
03/08/2019 00:00;0.05774000;7648
02/08/2019 00:00;0.05731000;13990
01/08/2019 00:00;0.05861000;12486
31/07/2019 00:00;0.06011000;14514
30/07/2019 00:00;0.05975000;10218
29/07/2019 00:00;0.06035000;15197
28/07/2019 00:00;0.05936000;10988
27/07/2019 00:00;0.05988000;18196
26/07/2019 00:00;0.06261000;19015
25/07/2019 00:00;0.05852000;13983
24/07/2019 00:00;0.05876000;16248
23/07/2019 00:00;0.05568000;14406
22/07/2019 00:00;0.05949000;14245
21/07/2019 00:00;0.06107000;14580
20/07/2019 00:00;0.06262000;23619
19/07/2019 00:00;0.05960000;17586
18/07/2019 00:00;0.05843000;25374
17/07/2019 00:00;0.05505000;25314
16/07/2019 00:00;0.05181000;28289
15/07/2019 00:00;0.05902000;30650
14/07/2019 00:00;0.05923000;24446
13/07/2019 00:00;0.06672000;17818
12/07/2019 00:00;0.06937000;21929
11/07/2019 00:00;0.06515000;30032
10/07/2019 00:00;0.07178000;27315
09/07/2019 00:00;0.07783000;17613
08/07/2019 00:00;0.08010000;18172
07/07/2019 00:00;0.07970000;12826
06/07/2019 00:00;0.07745000;17670
05/07/2019 00:00;0.07631000;15295
04/07/2019 00:00;0.07737000;20401
03/07/2019 00:00;0.08231000;25523
02/07/2019 00:00;0.08054000;37185
01/07/2019 00:00;0.08360000;30858
30/06/2019 00:00;0.08226000;30401
29/06/2019 00:00;0.08975000;32008
28/06/2019 00:00;0.08873000;43080
27/06/2019 00:00;0.08640000;73377
26/06/2019 00:00;0.09814000;100408
25/06/2019 00:00;0.09654000;31937
24/06/2019 00:00;0.09789000;36386
23/06/2019 00:00;0.09700000;69956
22/06/2019 00:00;0.09482000;66474
21/06/2019 00:00;0.08899000;30844
20/06/2019 00:00;0.08731000;26284
19/06/2019 00:00;0.08957000;15008
18/06/2019 00:00;0.08907000;21303
17/06/2019 00:00;0.09334000;21728
16/06/2019 00:00;0.09189000;35151
15/06/2019 00:00;0.09127000;23667
14/06/2019 00:00;0.09008000;36374
13/06/2019 00:00;0.08966000;46273
12/06/2019 00:00;0.09603000;65127
11/06/2019 00:00;0.08742000;36413
10/06/2019 00:00;0.08508000;26589
09/06/2019 00:00;0.07887000;19744
08/06/2019 00:00;0.08356000;13628
07/06/2019 00:00;0.08500000;22555
06/06/2019 00:00;0.08308000;26307
05/06/2019 00:00;0.08252000;23523
04/06/2019 00:00;0.08247000;48445
03/06/2019 00:00;0.08745000;57143
02/06/2019 00:00;0.09630000;61543
01/06/2019 00:00;0.09047000;42420
31/05/2019 00:00;0.08914000;43986
30/05/2019 00:00;0.08392000;82884
