date;close;tradecount
19/09/2019 00:00;22.024.000.000;230867
18/09/2019 00:00;21.021.000.000;182943
17/09/2019 00:00;20.784.000.000;214041
16/09/2019 00:00;19.722.000.000;166031
15/09/2019 00:00;18.903.000.000;106052
14/09/2019 00:00;18.813.000.000;113052
13/09/2019 00:00;18.095.000.000;109752
12/09/2019 00:00;18.072.000.000;102872
11/09/2019 00:00;17.828.000.000;130317
10/09/2019 00:00;17.981.000.000;116866
09/09/2019 00:00;18.054.000.000;140362
08/09/2019 00:00;18.119.000.000;143793
07/09/2019 00:00;17.762.000.000;134155
06/09/2019 00:00;16.908.000.000;146974
05/09/2019 00:00;17.375.000.000;123424
04/09/2019 00:00;17.472.000.000;140298
03/09/2019 00:00;17.875.000.000;147758
02/09/2019 00:00;17.805.000.000;116596
01/09/2019 00:00;17.074.000.000;93036
31/08/2019 00:00;17.157.000.000;101425
30/08/2019 00:00;16.850.000.000;114316
29/08/2019 00:00;16.901.000.000;142645
28/08/2019 00:00;17.303.000.000;146334
27/08/2019 00:00;18.724.000.000;96138
26/08/2019 00:00;18.867.000.000;130551
25/08/2019 00:00;18.654.000.000;103115
24/08/2019 00:00;19.060.000.000;104191
23/08/2019 00:00;19.402.000.000;128090
22/08/2019 00:00;19.035.000.000;160105
21/08/2019 00:00;18.745.000.000;150215
20/08/2019 00:00;19.660.000.000;109559
19/08/2019 00:00;20.228.000.000;116606
18/08/2019 00:00;19.433.000.000;102057
17/08/2019 00:00;18.559.000.000;101721
16/08/2019 00:00;18.488.000.000;150695
15/08/2019 00:00;18.803.000.000;119008
14/08/2019 00:00;18.710.000.000;171181
13/08/2019 00:00;20.930.000.000;102967
12/08/2019 00:00;21.141.000.000;85543
11/08/2019 00:00;21.642.000.000;112904
10/08/2019 00:00;20.648.000.000;142706
09/08/2019 00:00;21.053.000.000;140538
08/08/2019 00:00;22.139.000.000;132568
07/08/2019 00:00;22.610.000.000;159413
06/08/2019 00:00;22.628.000.000;172932
05/08/2019 00:00;23.354.000.000;173092
04/08/2019 00:00;22.179.000.000;90502
03/08/2019 00:00;22.214.000.000;110659
02/08/2019 00:00;21.761.000.000;123571
01/08/2019 00:00;21.684.000.000;116919
31/07/2019 00:00;21.842.000.000;122971
30/07/2019 00:00;20.958.000.000;129043
29/07/2019 00:00;21.089.000.000;133256
28/07/2019 00:00;21.162.000.000;132599
27/07/2019 00:00;20.730.000.000;180170
26/07/2019 00:00;21.881.000.000;133271
25/07/2019 00:00;21.914.000.000;167223
24/07/2019 00:00;21.631.000.000;188919
23/07/2019 00:00;21.248.000.000;169515
22/07/2019 00:00;21.751.000.000;155651
21/07/2019 00:00;22.538.000.000;149561
20/07/2019 00:00;22.820.000.000;158590
19/07/2019 00:00;22.073.000.000;178357
