Currency,Date,Closing Price (USD),24h Open (USD),24h High (USD),24h Low (USD)
XRP,2019-03-27,0.2994725804,0.3021118223,0.3027882861,0.2942497549
XRP,2019-03-28,0.3071380888,0.3025372363,0.3090354914,0.2995732958
XRP,2019-03-29,0.3054137842,0.3071380188,0.3101857277,0.3041368303
XRP,2019-03-30,0.3066325446,0.3054137869,0.3094842151,0.3043439402
XRP,2019-03-31,0.3110564394,0.3074996103,0.317076321,0.3067687394
XRP,2019-04-01,0.3084136985,0.3110564394,0.3111818735,0.3072040099
XRP,2019-04-02,0.3127986843,0.308409256,0.3139297017,0.3072073254
XRP,2019-04-03,0.3437889212,0.3127978902,0.344668778,0.3114031535
XRP,2019-04-04,0.3470609194,0.3437896371,0.3663351232,0.3365954978
XRP,2019-04-05,0.330411073,0.3424580402,0.3485100865,0.3278080159
XRP,2019-04-06,0.3633621624,0.330404072,0.3781806321,0.3303450085
XRP,2019-04-07,0.353602548,0.3620523085,0.3632736966,0.3490876004
XRP,2019-04-08,0.3627077386,0.3536024904,0.3673087285,0.3518696405
XRP,2019-04-09,0.359570545,0.3628776344,0.3713951591,0.3509922657
XRP,2019-04-10,0.3511828251,0.3595587766,0.3601795112,0.3495743601
XRP,2019-04-11,0.3554739098,0.3511876222,0.3608053031,0.3500930006
XRP,2019-04-12,0.333995492,0.3565344224,0.3568058032,0.3279676101
XRP,2019-04-13,0.3293520218,0.3355334647,0.3359851129,0.3241588981
XRP,2019-04-14,0.3287893558,0.3293520218,0.3386516693,0.3245819444
XRP,2019-04-15,0.3293688459,0.3284730798,0.3330826278,0.324688008
XRP,2019-04-16,0.3217451165,0.3299363989,0.3340196287,0.3171705837
XRP,2019-04-17,0.3258375781,0.322525721,0.3274271262,0.3198159589
XRP,2019-04-18,0.3378892174,0.3258375781,0.3427475416,0.323272625
XRP,2019-04-19,0.3389015104,0.3370024856,0.3485905255,0.336829891
XRP,2019-04-20,0.3401225156,0.3397723199,0.3432073673,0.3307839368
XRP,2019-04-21,0.3370868367,0.3401225156,0.3414938193,0.3347000856
XRP,2019-04-22,0.3336738761,0.3370868361,0.3384168291,0.3301147589
XRP,2019-04-23,0.3345667645,0.3333551769,0.3401957386,0.3309197865
XRP,2019-04-24,0.3324530451,0.3345667645,0.3386776567,0.3313300888
XRP,2019-04-25,0.314554599,0.3324903079,0.3332080476,0.308772473
XRP,2019-04-26,0.3036285656,0.314553726,0.3181004016,0.301998107
XRP,2019-04-27,0.3055225852,0.3034324762,0.3079552869,0.2998265332
XRP,2019-04-28,0.3062736443,0.305522531,0.308321005,0.3025221366
XRP,2019-04-29,0.3038645923,0.3062774403,0.3072901213,0.301394696
XRP,2019-04-30,0.2996133793,0.3033664884,0.3051575911,0.2966918299
XRP,2019-05-01,0.311838233,0.30047462,0.3164181664,0.3002947918
XRP,2019-05-02,0.3087974927,0.311838233,0.313569743,0.3057311147
XRP,2019-05-03,0.3086550307,0.3093771738,0.3102649607,0.3065378881
XRP,2019-05-04,0.3128569354,0.3086550307,0.3170720056,0.3073250621
XRP,2019-05-05,0.3105184962,0.3126934896,0.3190845571,0.3058761768
XRP,2019-05-06,0.3081152079,0.3101281772,0.3115397557,0.3064568458
